img_tag,x_center,y_center,width,height
12_8_25,0.04,0.209375,0.020000000000000004,0.016249999999999987
12_8_25,0.23625,0.245,0.02999999999999997,0.020000000000000018
12_8_25,0.315,0.200625,0.02749999999999997,0.016249999999999987
12_8_25,0.35562499999999997,0.3175,0.016250000000000042,0.020000000000000018
12_8_25,0.4225,0.316875,0.03999999999999998,0.016249999999999987
12_8_25,0.495,0.37625,0.017500000000000016,0.02999999999999997
12_8_25,0.11875,0.11,0.022500000000000006,0.022499999999999992
12_8_25,0.25,0.140625,0.017499999999999988,0.02124999999999999
12_8_25,0.423125,0.111875,0.016250000000000042,0.018750000000000003
12_8_25,0.450625,0.18562499999999998,0.02375000000000005,0.013750000000000012
12_8_25,0.49250000000000005,0.114375,0.02250000000000002,0.021250000000000005
12_8_25,0.69875,0.10125,0.025000000000000022,0.020000000000000004
12_8_25,0.71625,0.018125000000000002,0.02749999999999997,0.01875
12_8_25,0.699375,0.14,0.011249999999999982,0.014999999999999986
12_8_26,0.035625000000000004,0.98375,0.02875,0.03249999999999997
12_8_26,0.26625,0.599375,0.012500000000000011,0.016249999999999987
12_8_26,0.218125,0.22375,0.026250000000000023,0.0325
12_8_29,0.9137500000000001,0.83625,0.012500000000000067,0.010000000000000009
12_8_29,0.930625,0.815625,0.011249999999999982,0.008749999999999925
12_8_29,0.47562499999999996,0.931875,0.006250000000000033,0.006250000000000089
12_8_29,0.858125,0.8731249999999999,0.006249999999999978,0.006249999999999978
12_8_30,0.830625,0.11,0.018749999999999933,0.017499999999999988
12_8_30,0.819375,0.240625,0.018749999999999933,0.01874999999999999
12_8_30,0.8456250000000001,0.380625,0.028749999999999942,0.023749999999999993
12_8_30,0.8574999999999999,0.509375,0.012500000000000067,0.018750000000000044
12_8_30,0.7381249999999999,0.675,0.028749999999999942,0.029999999999999916
12_8_30,0.6799999999999999,0.3325,0.0050000000000000044,0.010000000000000009
12_8_30,0.7124999999999999,0.30125,0.0050000000000000044,0.007500000000000007
12_8_30,0.7068749999999999,0.30375,0.006249999999999978,0.0050000000000000044
12_8_30,0.5325,0.699375,0.010000000000000009,0.008750000000000036
12_9_19,0.0475,0.1075,0.0225,0.04250000000000001
12_9_19,0.07250000000000001,0.49,0.0175,0.04499999999999993
12_9_19,0.6875,0.36125,0.02499999999999991,0.04249999999999998
12_9_19,0.705625,0.02625,0.03125,0.0375
12_9_20,0.256875,0.0975,0.03625000000000003,0.027499999999999997
12_9_20,0.64375,0.061875,0.022500000000000075,0.036250000000000004
12_9_21,0.6675,0.818125,0.03500000000000003,0.05875000000000008
12_9_21,0.975625,0.7181249999999999,0.02375000000000005,0.036250000000000004
12_9_21,0.94,0.9806250000000001,0.025000000000000022,0.03874999999999995
12_9_21,0.155625,0.988125,0.02375000000000002,0.02124999999999999
12_9_22,0.022500000000000003,0.8474999999999999,0.025,0.03749999999999998
12_9_22,0.894375,0.89625,0.03125,0.04499999999999993
12_9_22,0.158125,0.595625,0.03375,0.06374999999999997
12_9_22,0.27125,0.73875,0.05000000000000002,0.06000000000000005
12_9_22,0.2375,0.496875,0.017499999999999988,0.02375000000000005
12_9_22,0.330625,0.419375,0.02375000000000005,0.043749999999999956
12_9_22,0.37375,0.5575,0.027500000000000024,0.04249999999999998
12_9_22,0.48875,0.420625,0.017500000000000016,0.03375
12_9_22,0.41500000000000004,0.15875,0.02250000000000002,0.03
12_9_22,0.549375,0.218125,0.016249999999999987,0.028750000000000026
12_9_22,0.5293749999999999,0.09875,0.02375000000000005,0.02500000000000001
12_9_22,0.63625,0.113125,0.022499999999999964,0.04375000000000001
12_9_22,0.713125,0.4,0.036250000000000004,0.027500000000000024
12_9_22,0.72,0.00875,0.022499999999999964,0.015000000000000001
12_9_23,0.1625,0.84625,0.05249999999999999,0.04999999999999993
12_9_23,0.550625,0.58125,0.043749999999999956,0.05999999999999994
12_9_23,0.8118749999999999,0.646875,0.036250000000000004,0.03875000000000006
12_9_23,0.759375,0.156875,0.04125000000000001,0.04124999999999998
12_9_23,0.83375,0.454375,0.03249999999999997,0.03624999999999995
12_9_24,0.26375000000000004,0.86625,0.027500000000000024,0.03500000000000003
12_9_24,0.6368750000000001,0.8825000000000001,0.028749999999999942,0.03749999999999998
12_9_24,0.7424999999999999,0.845625,0.019999999999999907,0.03125
12_9_24,0.889375,0.85375,0.01375000000000004,0.020000000000000018
12_9_24,0.641875,0.408125,0.02124999999999999,0.04125000000000001
12_9_24,0.6925,0.44625000000000004,0.012499999999999956,0.019999999999999962
12_9_24,0.6475,0.62,0.022499999999999964,0.02499999999999991
12_9_24,0.731875,0.6443749999999999,0.018749999999999933,0.016249999999999987
12_9_24,0.9437500000000001,0.46125,0.02749999999999997,0.020000000000000018
12_9_24,0.8674999999999999,0.628125,0.022500000000000075,0.018749999999999933
12_9_24,0.044375,0.600625,0.028749999999999998,0.04375000000000007
12_9_24,0.073125,0.41125,0.028749999999999998,0.03749999999999998
12_9_24,0.11,0.264375,0.022499999999999992,0.02625000000000005
12_9_24,0.229375,0.42125,0.023749999999999993,0.027500000000000024
12_9_24,0.896875,0.027499999999999997,0.02124999999999999,0.0325
12_9_25,0.08687500000000001,0.744375,0.01625,0.03875000000000006
12_9_25,0.2075,0.7831250000000001,0.06,0.026249999999999996
12_9_25,0.68875,0.8525,0.020000000000000018,0.02749999999999997
12_9_25,0.8787499999999999,0.32062500000000005,0.03500000000000003,0.04375000000000001
12_9_25,0.265625,0.170625,0.02375000000000005,0.03375
12_9_25,0.49750000000000005,0.060625,0.03250000000000003,0.03875
12_9_25,0.084375,0.135,0.028749999999999998,0.03749999999999999
12_9_25,0.043125,0.010625,0.021249999999999998,0.01875
12_9_26,0.1775,0.179375,0.05249999999999999,0.036250000000000004
12_9_26,0.201875,0.02375,0.01874999999999999,0.022500000000000003
12_9_26,0.361875,0.22062500000000002,0.04874999999999996,0.056249999999999994
12_9_27,0.351875,0.30000000000000004,0.016249999999999987,0.02250000000000002
12_9_27,0.61625,0.38749999999999996,0.010000000000000009,0.007500000000000007
12_9_27,0.62,0.396875,0.010000000000000009,0.00874999999999998
12_9_30,0.74125,0.0225,0.025000000000000022,0.022500000000000003
12_9_30,0.703125,0.051875000000000004,0.018750000000000044,0.028750000000000005
12_9_30,0.72375,0.073125,0.01750000000000007,0.033749999999999995
12_9_30,0.75125,0.0775,0.01749999999999996,0.03
12_9_30,0.701875,0.11875000000000001,0.016249999999999987,0.035
12_9_30,0.858125,0.025625000000000002,0.006249999999999978,0.006250000000000002
12_9_30,0.614375,0.42500000000000004,0.006250000000000089,0.007500000000000007
12_9_30,0.8206249999999999,0.389375,0.008749999999999925,0.006250000000000033
12_9_30,0.619375,0.393125,0.008750000000000036,0.008750000000000036
13_10_14,0.056875,0.6643749999999999,0.01625,0.028749999999999942
13_10_14,0.451875,0.0325,0.03125,0.0475
13_10_14,0.463125,0.3025,0.013749999999999984,0.02749999999999997
13_10_15,0.12312500000000001,0.854375,0.031250000000000014,0.03374999999999995
13_10_15,0.373125,0.728125,0.036250000000000004,0.028750000000000053
13_10_20,0.336875,0.0875,0.02124999999999999,0.02750000000000001
13_10_20,0.9425,0.9356249999999999,0.02750000000000008,0.028749999999999942
13_10_8,0.057499999999999996,0.219375,0.012500000000000004,0.016250000000000014
13_10_8,0.296875,0.405,0.01375000000000004,0.017500000000000016
13_10_9,0.365,0.669375,0.007500000000000007,0.006249999999999978
13_10_9,0.35124999999999995,0.780625,0.007500000000000007,0.008750000000000036
13_11_11,0.0575,0.485625,0.015,0.013749999999999984
13_11_11,0.05625,0.63625,0.020000000000000004,0.015000000000000013
13_11_15,0.369375,0.93875,0.04625000000000001,0.03249999999999997
13_11_15,0.09687499999999999,0.14,0.04375,0.0475
13_11_16,0.1075,0.40375,0.037500000000000006,0.03249999999999997
13_11_16,0.513125,0.819375,0.03874999999999995,0.03375000000000006
13_11_26,0.968125,0.16499999999999998,0.013749999999999929,0.01999999999999999
13_11_26,0.99125,0.168125,0.01749999999999996,0.016249999999999987
13_12_10,0.45625000000000004,0.359375,0.017500000000000016,0.016249999999999987
13_12_10,0.53625,0.905,0.014999999999999902,0.015000000000000013
13_12_18,0.6812499999999999,0.15375,0.025000000000000022,0.027499999999999997
13_12_18,0.98125,0.26437499999999997,0.03749999999999998,0.046249999999999986
13_12_18,0.8287500000000001,0.10250000000000001,0.015000000000000013,0.022500000000000006
13_13_17,0.645625,0.149375,0.023749999999999938,0.026249999999999996
13_13_17,0.97875,0.16999999999999998,0.03249999999999997,0.027499999999999997
13_13_19,0.073125,0.5275,0.033749999999999995,0.040000000000000036
13_13_19,0.47125,0.885,0.020000000000000018,0.020000000000000018
13_13_20,0.39937500000000004,0.595,0.03375,0.025000000000000022
13_13_20,0.37312500000000004,0.9293750000000001,0.03375,0.028749999999999942
13_14_18,0.8275,0.114375,0.012499999999999956,0.013749999999999998
13_14_18,0.9575,0.7375,0.040000000000000036,0.03500000000000003
13_14_19,0.2175,0.70375,0.03749999999999998,0.03499999999999992
13_14_19,0.5025,0.5325,0.015000000000000013,0.015000000000000013
13_14_20,0.159375,0.6000000000000001,0.04124999999999998,0.03500000000000003
13_14_20,0.605,0.43374999999999997,0.015000000000000013,0.009999999999999953
13_14_20,0.99,0.0525,0.020000000000000018,0.0175
13_14_21,0.00875,0.0625,0.015000000000000001,0.017499999999999995
13_14_21,0.3425,0.318125,0.04250000000000004,0.028749999999999998
13_14_21,0.42625,0.071875,0.04999999999999999,0.031249999999999993
13_14_21,0.9881249999999999,0.6268750000000001,0.02375000000000005,0.02375000000000005
13_14_5,0.28125,0.144375,0.010000000000000009,0.013749999999999984
13_14_5,0.296875,0.14937499999999998,0.011249999999999982,0.013750000000000012
13_15_21,0.5662499999999999,0.099375,0.04749999999999999,0.03125
13_15_21,0.75125,0.47062499999999996,0.03500000000000003,0.028749999999999998
13_15_23,0.18,0.141875,0.037500000000000006,0.03125
13_15_23,0.26875,0.49187499999999995,0.04500000000000001,0.05124999999999996
13_15_30,0.369375,0.253125,0.011249999999999982,0.008750000000000008
13_15_30,0.36625,0.236875,0.015000000000000013,0.00874999999999998
13_15_30,0.393125,0.235625,0.01375000000000004,0.00874999999999998
13_15_30,0.385,0.250625,0.010000000000000009,0.008750000000000008
13_15_6,0.499375,0.12562500000000001,0.028750000000000053,0.018750000000000003
13_15_6,0.3425,0.37187499999999996,0.014999999999999958,0.023749999999999993
13_15_6,0.3825,0.349375,0.03500000000000003,0.02124999999999999
13_15_6,0.498125,0.3625,0.018749999999999933,0.010000000000000009
13_15_6,0.5643750000000001,0.495,0.028749999999999942,0.022499999999999964
13_16_24,0.588125,0.38375000000000004,0.04125000000000001,0.03250000000000003
13_16_24,0.5575,0.838125,0.03750000000000009,0.026249999999999996
13_16_27,0.026250000000000002,0.6125,0.0175,0.025000000000000022
13_16_27,0.093125,0.6231249999999999,0.02124999999999999,0.028749999999999942
13_16_30,0.333125,0.76,0.018750000000000044,0.022499999999999964
13_16_30,0.846875,0.468125,0.016249999999999987,0.011249999999999982
13_16_30,0.846875,0.49312500000000004,0.018749999999999933,0.013749999999999984
13_16_30,0.8831249999999999,0.735625,0.006249999999999978,0.008750000000000036
13_16_30,0.819375,0.736875,0.008750000000000036,0.008749999999999925
13_17_22,0.3325,0.175,0.05499999999999999,0.04250000000000001
13_17_22,0.9768749999999999,0.135625,0.036250000000000004,0.023749999999999993
13_17_24,0.060625,0.935,0.04125,0.022500000000000075
13_17_24,0.83875,0.04375,0.02750000000000008,0.0225
13_17_25,0.329375,0.5393749999999999,0.03875000000000001,0.026249999999999996
13_17_25,0.634375,0.4275,0.03875000000000006,0.022499999999999964
13_17_25,0.33625,0.976875,0.03500000000000003,0.02124999999999999
13_17_26,0.01375,0.7112499999999999,0.022500000000000003,0.01749999999999996
13_17_26,0.070625,0.63125,0.051250000000000004,0.04249999999999998
13_17_26,0.443125,0.47375,0.03125,0.020000000000000018
13_17_26,0.71,0.68625,0.04249999999999998,0.03500000000000003
13_17_26,0.683125,0.52,0.03374999999999995,0.020000000000000018
13_17_27,0.26375,0.8443750000000001,0.025000000000000022,0.026249999999999996
13_17_27,0.433125,0.548125,0.013749999999999984,0.011249999999999982
13_17_29,0.29500000000000004,0.89,0.027500000000000024,0.020000000000000018
13_17_29,0.32375,0.9025,0.015000000000000013,0.012499999999999956
13_18_26,0.284375,0.506875,0.04625000000000001,0.036250000000000004
13_18_26,0.963125,0.4275,0.036250000000000004,0.022499999999999964
13_18_27,0.26625,0.440625,0.05249999999999999,0.04625000000000001
13_18_27,0.640625,0.90375,0.03125,0.025000000000000022
13_18_27,0.7262500000000001,0.7618750000000001,0.06500000000000006,0.03874999999999995
13_18_27,0.553125,0.09875,0.028750000000000053,0.02500000000000001
13_18_27,0.8225,0.201875,0.05249999999999999,0.02124999999999999
13_18_28,0.34750000000000003,0.909375,0.09000000000000002,0.05625000000000002
13_18_28,0.940625,0.498125,0.04625000000000001,0.028749999999999942
13_18_28,0.979375,0.655625,0.04125000000000001,0.023749999999999938
13_18_28,0.9525,0.9762500000000001,0.03499999999999992,0.019999999999999907
13_18_30,0.1825,0.77625,0.044999999999999984,0.030000000000000027
13_18_30,0.763125,0.50875,0.03125,0.03749999999999998
13_19_29,0.3225,0.280625,0.04249999999999998,0.03125
13_19_29,0.9568749999999999,0.345,0.03874999999999995,0.019999999999999962
13_19_30,0.34375,0.494375,0.04749999999999999,0.023749999999999993
13_19_30,0.6625,0.6756249999999999,0.06000000000000005,0.026249999999999996
13_1_17,0.62625,0.5162500000000001,0.012499999999999956,0.015000000000000013
13_1_17,0.6325000000000001,0.54,0.01749999999999996,0.01749999999999996
13_1_18,0.705625,0.40125,0.01375000000000004,0.007500000000000007
13_1_18,0.7424999999999999,0.40875,0.012500000000000067,0.012499999999999956
13_1_18,0.796875,0.4225,0.008750000000000036,0.007500000000000007
13_1_18,0.85375,0.389375,0.012499999999999956,0.013749999999999984
13_1_18,0.6387499999999999,0.51875,0.007499999999999951,0.010000000000000009
13_1_18,0.6956249999999999,0.81625,0.006249999999999978,0.010000000000000009
13_1_18,0.68875,0.755,0.015000000000000013,0.022499999999999964
13_1_18,0.703125,0.6643749999999999,0.013749999999999929,0.011250000000000093
13_1_18,0.22812500000000002,0.303125,0.008750000000000008,0.011250000000000038
13_1_18,0.3075,0.370625,0.007500000000000007,0.011249999999999982
13_1_18,0.915,0.4625,0.007499999999999951,0.010000000000000009
13_1_19,0.256875,0.37375,0.026250000000000023,0.02999999999999997
13_1_19,0.43625,0.245,0.009999999999999953,0.012499999999999983
13_1_19,0.455,0.215625,0.010000000000000009,0.013750000000000012
13_1_19,0.46687500000000004,0.195625,0.013749999999999984,0.01125000000000001
13_1_19,0.38187499999999996,0.2025,0.013749999999999984,0.022499999999999992
13_1_19,0.393125,0.15875,0.016249999999999987,0.017500000000000016
13_1_19,0.37687499999999996,0.26187499999999997,0.013749999999999984,0.013749999999999984
13_1_19,0.44125000000000003,0.09875,0.017500000000000016,0.012499999999999997
13_1_19,0.48062499999999997,0.028125000000000004,0.011250000000000038,0.013750000000000002
13_1_19,0.498125,0.08375,0.016249999999999987,0.027499999999999997
13_1_19,0.3775,0.1225,0.015000000000000013,0.015
13_1_19,0.291875,0.23625000000000002,0.018750000000000044,0.017499999999999988
13_1_19,0.30937499999999996,0.21625,0.023749999999999993,0.017500000000000016
13_1_19,0.271875,0.24062499999999998,0.011250000000000038,0.01125000000000001
13_1_19,0.725625,0.015,0.008750000000000036,0.015
13_1_19,0.7375,0.01625,0.015000000000000013,0.015
13_1_19,0.7175,0.014375,0.010000000000000009,0.013750000000000002
13_1_19,0.155,0.34562499999999996,0.007500000000000007,0.00874999999999998
13_1_19,0.2275,0.42562500000000003,0.007500000000000007,0.006250000000000033
13_1_19,0.2175,0.42562500000000003,0.007500000000000007,0.00874999999999998
13_1_19,0.1975,0.425,0.012499999999999983,0.010000000000000009
13_1_19,0.303125,0.36,0.00874999999999998,0.007500000000000007
13_1_19,0.013125000000000001,0.47187500000000004,0.01375,0.00874999999999998
13_1_19,0.070625,0.4775,0.006249999999999992,0.0050000000000000044
13_1_19,0.54625,0.4375,0.007500000000000062,0.0050000000000000044
13_2_17,0.7581249999999999,0.53375,0.05625000000000002,0.03500000000000003
13_2_17,0.631875,0.726875,0.036250000000000004,0.03125
13_2_17,0.6368750000000001,0.88125,0.03375000000000006,0.04249999999999998
13_2_17,0.8512500000000001,0.7481249999999999,0.04749999999999999,0.028749999999999942
13_2_17,0.9299999999999999,0.9806250000000001,0.02749999999999997,0.026249999999999996
13_2_18,0.05375,0.90875,0.039999999999999994,0.04749999999999999
13_2_18,0.24875000000000003,0.955625,0.06250000000000003,0.036250000000000004
13_2_18,0.4175,0.43437499999999996,0.017500000000000016,0.03375
13_2_18,0.530625,0.501875,0.03374999999999995,0.028749999999999998
13_2_18,0.604375,0.49250000000000005,0.018750000000000044,0.03250000000000003
13_2_18,0.615,0.379375,0.020000000000000018,0.02124999999999999
13_2_18,0.72125,0.30874999999999997,0.012500000000000067,0.017500000000000016
13_2_18,0.818125,0.6543749999999999,0.011249999999999982,0.01375000000000004
13_2_18,0.12312500000000001,0.573125,0.021250000000000005,0.02124999999999999
13_2_18,0.165,0.7518750000000001,0.012500000000000011,0.016249999999999987
13_2_18,0.9625,0.5249999999999999,0.07499999999999996,0.08999999999999997
13_2_18,0.114375,0.32375,0.01625,0.02250000000000002
13_2_18,0.17125,0.030625,0.014999999999999986,0.011249999999999996
13_2_19,0.31125,0.6174999999999999,0.03750000000000003,0.029999999999999916
13_2_19,0.334375,0.645,0.03125,0.03249999999999997
13_2_19,0.049999999999999996,0.518125,0.042499999999999996,0.028749999999999942
13_2_19,0.02,0.55,0.034999999999999996,0.032500000000000084
13_3_17,0.46875,0.14937499999999998,0.04749999999999999,0.046249999999999986
13_3_17,0.67375,0.2,0.05249999999999999,0.03
13_3_17,0.893125,0.164375,0.036250000000000004,0.02124999999999999
13_3_18,0.11,0.10125,0.037500000000000006,0.030000000000000013
13_3_18,0.153125,0.29000000000000004,0.04374999999999998,0.019999999999999962
13_3_18,0.615625,0.40312499999999996,0.011249999999999982,0.013749999999999984
13_3_18,0.561875,0.0125,0.011249999999999982,0.010000000000000002
13_3_19,0.17125,0.41875,0.022499999999999992,0.02749999999999997
13_3_19,0.16999999999999998,0.954375,0.027499999999999997,0.036250000000000004
13_3_24,0.546875,0.060625,0.013749999999999929,0.00875
13_3_24,0.585,0.09687499999999999,0.015000000000000013,0.013749999999999998
13_3_24,0.62875,0.085625,0.012499999999999956,0.013749999999999998
13_3_24,0.6468750000000001,0.08875,0.01375000000000004,0.012499999999999997
13_3_24,0.29625,0.94,0.010000000000000009,0.009999999999999898
13_4_3,0.17625000000000002,0.255,0.037500000000000006,0.04500000000000001
13_4_3,0.390625,0.5,0.04625000000000001,0.050000000000000044
13_4_5,0.9606250000000001,0.5562499999999999,0.053750000000000075,0.04749999999999999
13_4_5,0.9806250000000001,0.745625,0.03874999999999995,0.026249999999999996
13_5_4,0.49124999999999996,0.71,0.017500000000000016,0.030000000000000027
13_5_4,0.64625,0.80375,0.012499999999999956,0.022499999999999964
13_5_4,0.85875,0.75875,0.01750000000000007,0.01749999999999996
13_5_7,0.400625,0.819375,0.048750000000000016,0.036250000000000004
13_5_7,0.555625,0.490625,0.05625000000000002,0.05124999999999996
13_5_9,0.7618750000000001,0.845,0.05874999999999997,0.030000000000000027
13_5_9,0.725625,0.156875,0.008750000000000036,0.013750000000000012
13_6_8,0.19624999999999998,0.180625,0.01999999999999999,0.02124999999999999
13_6_8,0.390625,0.425,0.04874999999999996,0.03500000000000003
13_7_11,0.241875,0.7975,0.04874999999999999,0.040000000000000036
13_7_11,0.895,0.7925,0.03749999999999998,0.04499999999999993
13_8_9,0.545,0.524375,0.03249999999999997,0.02124999999999999
13_8_9,0.765,0.798125,0.040000000000000036,0.028750000000000053
13_9_10,0.198125,0.255625,0.036250000000000004,0.03375000000000003
13_9_10,0.7831250000000001,0.505,0.028749999999999942,0.024999999999999967
13_9_11,0.146875,0.299375,0.036250000000000004,0.026249999999999996
13_9_11,0.031875,0.89625,0.041249999999999995,0.03499999999999992
14_10_10,0.35187500000000005,0.053125000000000006,0.023749999999999993,0.028750000000000005
14_10_10,0.834375,0.196875,0.04125000000000001,0.023749999999999993
14_10_10,0.946875,0.38875,0.023749999999999938,0.025000000000000022
14_10_10,0.975,0.5081249999999999,0.012499999999999956,0.016249999999999987
14_10_11,0.239375,0.06125,0.03874999999999998,0.01750000000000001
14_10_11,0.405,0.23375,0.02250000000000002,0.012499999999999983
14_10_13,0.156875,0.906875,0.013750000000000012,0.018750000000000044
14_10_13,0.16125,0.6950000000000001,0.022499999999999992,0.025000000000000022
14_10_13,0.3125,0.7949999999999999,0.015000000000000013,0.015000000000000013
14_10_13,0.271875,0.930625,0.013749999999999984,0.028749999999999942
14_10_13,0.195625,0.19375,0.016249999999999987,0.05499999999999999
14_10_13,0.896875,0.1825,0.03125,0.024999999999999994
14_10_13,0.7518750000000001,0.28500000000000003,0.016249999999999987,0.017500000000000016
14_10_13,0.8025,0.364375,0.015000000000000013,0.01375000000000004
14_10_13,0.9593750000000001,0.6000000000000001,0.01375000000000004,0.01749999999999996
14_11_4,0.225,0.43062500000000004,0.015000000000000013,0.01874999999999999
14_11_4,0.221875,0.394375,0.013750000000000012,0.026249999999999996
14_11_8,0.364375,0.12,0.028749999999999998,0.06
14_11_8,0.8456250000000001,0.330625,0.02375000000000005,0.03125
14_12_4,0.245,0.09375,0.010000000000000009,0.015000000000000013
14_12_4,0.490625,0.703125,0.011250000000000038,0.008750000000000036
14_12_7,0.454375,0.4425,0.023749999999999993,0.020000000000000018
14_12_7,0.89625,0.249375,0.010000000000000009,0.016250000000000014
14_14_10,0.876875,0.7168749999999999,0.04125000000000001,0.02375000000000005
14_14_10,0.303125,0.676875,0.016250000000000042,0.02124999999999999
14_14_12,0.84125,0.786875,0.025000000000000022,0.036250000000000004
14_14_12,0.21250000000000002,0.243125,0.01999999999999999,0.028749999999999998
14_14_12,0.32437499999999997,0.8075,0.013749999999999984,0.020000000000000018
14_14_5,0.493125,0.900625,0.018749999999999933,0.018750000000000044
14_14_5,0.97875,0.3225,0.01750000000000007,0.020000000000000018
14_14_6,0.065625,0.799375,0.016249999999999994,0.016249999999999987
14_14_6,0.1525,0.688125,0.02250000000000002,0.018750000000000044
14_14_6,0.360625,0.771875,0.016250000000000042,0.023749999999999938
14_14_6,0.46187500000000004,0.88,0.01874999999999999,0.014999999999999902
14_14_6,0.10875,0.20375,0.04000000000000001,0.0325
14_14_6,0.23875,0.094375,0.03999999999999998,0.023749999999999993
14_14_6,0.32625,0.253125,0.025000000000000022,0.016249999999999987
14_14_6,0.48,0.34375,0.03250000000000003,0.030000000000000027
14_14_6,0.639375,0.350625,0.02375000000000005,0.036250000000000004
14_14_6,0.6993750000000001,0.153125,0.03375000000000006,0.036250000000000004
14_14_7,0.063125,0.54125,0.036250000000000004,0.06000000000000005
14_14_7,0.3025,0.5331250000000001,0.04249999999999998,0.028749999999999942
14_14_7,0.338125,0.9606250000000001,0.013749999999999984,0.01375000000000004
14_15_10,0.264375,0.475,0.03125000000000003,0.05750000000000005
14_15_10,0.984375,0.569375,0.026250000000000107,0.06625000000000003
14_15_10,0.7637499999999999,0.10250000000000001,0.007499999999999951,0.020000000000000004
14_15_5,0.421875,0.850625,0.01375000000000004,0.02124999999999999
14_15_5,0.549375,0.166875,0.01375000000000004,0.016249999999999987
14_15_6,0.065,0.538125,0.0325,0.04625000000000001
14_15_6,0.21750000000000003,0.889375,0.03,0.04625000000000001
14_15_6,0.320625,0.53,0.03125,0.03500000000000003
14_15_6,0.46499999999999997,0.47250000000000003,0.019999999999999962,0.024999999999999967
14_15_6,0.59625,0.8674999999999999,0.01749999999999996,0.02749999999999997
14_15_6,0.594375,0.5449999999999999,0.03125,0.04749999999999999
14_15_6,0.793125,0.496875,0.03125,0.02375000000000005
14_15_6,0.971875,0.46875,0.028749999999999942,0.05249999999999999
14_15_6,0.789375,0.854375,0.03125,0.04875000000000007
14_15_6,0.8612500000000001,0.7281249999999999,0.03500000000000003,0.026249999999999996
14_15_6,0.9625,0.8300000000000001,0.030000000000000027,0.022500000000000075
14_15_7,0.095625,0.733125,0.023749999999999993,0.026249999999999996
14_15_7,0.0825,0.38687499999999997,0.027499999999999997,0.021250000000000047
14_15_7,0.15250000000000002,0.49874999999999997,0.035,0.04749999999999999
14_15_7,0.32625,0.26249999999999996,0.020000000000000018,0.03999999999999998
14_15_7,0.28,0.4225,0.02250000000000002,0.04749999999999999
14_15_7,0.416875,0.43875,0.026249999999999996,0.04999999999999999
14_15_7,0.48125,0.341875,0.015000000000000013,0.02124999999999999
14_15_8,0.12375,0.414375,0.032500000000000015,0.05874999999999997
14_15_8,0.66875,0.956875,0.01749999999999996,0.043749999999999956
14_15_8,0.9356249999999999,0.32875,0.016249999999999987,0.065
14_15_9,0.050625,0.97375,0.05125,0.02499999999999991
14_15_9,0.961875,0.9524999999999999,0.026249999999999996,0.0675
14_16_10,0.846875,0.239375,0.02124999999999999,0.03125
14_16_10,0.9237500000000001,0.0675,0.012500000000000067,0.019999999999999997
14_16_11,0.7,0.129375,0.04999999999999993,0.03374999999999999
14_16_11,0.022500000000000003,0.391875,0.025,0.03125
14_16_11,0.15125,0.133125,0.020000000000000018,0.026249999999999996
14_16_12,0.205625,0.11812500000000001,0.01874999999999999,0.018750000000000003
14_16_12,0.514375,0.49750000000000005,0.06624999999999998,0.03250000000000003
14_16_5,0.423125,0.8125,0.01874999999999999,0.020000000000000018
14_16_5,0.705625,0.653125,0.02375000000000005,0.07124999999999992
14_16_5,0.48812500000000003,0.575625,0.013749999999999984,0.018749999999999933
14_16_5,0.693125,0.438125,0.011249999999999982,0.011249999999999982
14_16_5,0.239375,0.901875,0.011249999999999982,0.04125000000000001
14_16_5,0.264375,0.9456249999999999,0.013749999999999984,0.036250000000000004
14_16_5,0.253125,0.9043749999999999,0.013750000000000012,0.028749999999999942
14_16_6,0.130625,0.22,0.026249999999999996,0.034999999999999976
14_16_6,0.239375,0.129375,0.02874999999999997,0.04375
14_16_6,0.25875,0.36812500000000004,0.015000000000000013,0.011250000000000038
14_16_6,0.224375,0.655625,0.013750000000000012,0.028750000000000053
14_16_6,0.273125,0.5375,0.016249999999999987,0.020000000000000018
14_16_6,0.325,0.71375,0.020000000000000018,0.040000000000000036
14_16_6,0.41875,0.7481249999999999,0.015000000000000013,0.026249999999999996
14_16_6,0.5725,0.69625,0.01750000000000007,0.01749999999999996
14_16_6,0.65875,0.838125,0.02749999999999997,0.023749999999999938
14_16_6,0.69625,0.696875,0.03249999999999997,0.043749999999999956
14_16_6,0.640625,0.594375,0.02124999999999999,0.02124999999999999
14_16_6,0.754375,0.82375,0.013749999999999929,0.01750000000000007
14_16_6,0.8425,0.748125,0.012499999999999956,0.011249999999999982
14_16_6,0.806875,0.65,0.018750000000000044,0.030000000000000027
14_16_6,0.59,0.470625,0.022499999999999964,0.016249999999999987
14_16_6,0.6425,0.365625,0.020000000000000018,0.02124999999999999
14_16_6,0.7106250000000001,0.45875,0.016249999999999987,0.030000000000000027
14_16_6,0.8275,0.389375,0.020000000000000018,0.03624999999999995
14_16_6,0.7906249999999999,0.5375000000000001,0.01375000000000004,0.02749999999999997
14_16_6,0.890625,0.585,0.023749999999999938,0.022499999999999964
14_16_6,0.94,0.771875,0.019999999999999907,0.02124999999999999
14_16_6,0.94875,0.46499999999999997,0.025000000000000022,0.02250000000000002
14_16_6,0.943125,0.34750000000000003,0.02124999999999999,0.019999999999999962
14_16_6,0.99375,0.6637500000000001,0.012499999999999956,0.022500000000000075
